target,source,right,pat,wt,dof,chisq,p,f4rank,GermanShepherdDog,Dingo_Ancient_Curracurrang,Dingo_Ancient_Nullarbor,feasible,best,dofdiff,chisqdiff,p_nested,weight_GermanShepherdDog,weight_Dingo_Ancient_Curracurrang,weight_Dingo_Ancient_Nullarbor,se_GermanShepherdDog,se_Dingo_Ancient_Curracurrang,se_Dingo_Ancient_Nullarbor,z_GermanShepherdDog,z_Dingo_Ancient_Curracurrang,z_Dingo_Ancient_Nullarbor,num_sources,num_right,all_above_3,rank
WEST_149.2,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,5.07194517886471,0.279994814243207,1,0.062735284767564,NA,0.937264715232436,TRUE,NA,NA,NA,NA,0.062735284767564,NA,0.937264715232436,0.0117227607518881,NA,0.0117227607518881,5.35157938435788,NA,79.9525585371581,2,6,TRUE,1
WEST_152.3,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,8.86003947647713,0.0646946371235033,1,0.115264681877238,0.884735318122762,NA,TRUE,NA,NA,NA,NA,0.115264681877238,0.884735318122762,NA,0.0118910042886845,0.0118910042886844,NA,9.69343539695165,74.4037506541549,NA,2,6,TRUE,1
WEST_152.4,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.69809725412939,0.319699971046145,1,0.0549233507776117,0.945076649222388,NA,TRUE,NA,NA,NA,NA,0.0549233507776117,0.945076649222388,NA,0.0121487363916443,0.0121487363916442,NA,4.52091057102755,77.792176795638,NA,2,6,TRUE,1
WEST_155Q,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.77462546742455,0.437365296593882,1,0.100837275150763,NA,0.899162724849237,TRUE,NA,NA,NA,NA,0.100837275150763,NA,0.899162724849237,0.0148231895158197,NA,0.0148231895158196,6.80267057525962,NA,60.6591937510906,2,6,TRUE,1
WEST_159.9,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,9.75444622732626,0.135381008648503,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_16.46,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Curracurrang,0,0,6,13.1732825609615,0.0403652637573089,0,NA,NA,1,TRUE,NA,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,1,7,TRUE,1
WEST_16.58,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,11.3319524138044,0.078643098829063,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_161Q,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.67027495764798,0.796109866211078,1,0.0574420969925652,NA,0.942557903007435,TRUE,NA,NA,NA,NA,0.0574420969925652,NA,0.942557903007435,0.0125672385071305,NA,0.0125672385071304,4.57078115927961,NA,75.0011947710427,2,6,TRUE,1
WEST_17.99,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.15709290508155,0.706891829551881,1,0.0741196925346112,NA,0.925880307465389,TRUE,NA,NA,NA,NA,0.0741196925346112,NA,0.925880307465389,0.012396057512744,NA,0.012396057512744,5.9792956315676,NA,74.6915143394194,2,6,TRUE,1
WEST_170Q,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.708264206959694,0.950305878918869,1,0.0491990475677281,NA,0.950800952432272,TRUE,NA,NA,NA,NA,0.0491990475677281,NA,0.950800952432272,0.0129101763565137,NA,0.0129101763565137,3.81087339236115,NA,73.6474023418396,2,6,TRUE,1
WEST_17_12,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.49639618559869,0.478426523939247,1,0.0425369098680303,NA,0.95746309013197,TRUE,NA,NA,NA,NA,0.0425369098680303,NA,0.95746309013197,0.0106412892015771,NA,0.0106412892015771,3.99734553419771,NA,89.9762305106859,2,6,TRUE,1
WEST_184.1,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,6.08861753543086,0.413336722717051,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_184.3,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,8.36460099451082,0.212589812052907,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_1_14,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.47448818398104,0.481768060226897,1,0.117274168203722,NA,0.882725831796278,TRUE,NA,NA,NA,NA,0.117274168203722,NA,0.882725831796278,0.0115658629732446,NA,0.0115658629732447,10.1396816195223,NA,76.3216574360502,2,6,TRUE,1
WEST_205,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.19945246658767,0.52501938739691,1,0.104870018317687,NA,0.895129981682313,TRUE,NA,NA,NA,NA,0.104870018317687,NA,0.895129981682313,0.0151008444282397,NA,0.0151008444282397,6.94464596440529,NA,59.2768163354067,2,6,TRUE,1
WEST_21.1,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.39631644128945,0.493817718440104,1,0.0487150189734139,0.951284981026586,NA,TRUE,NA,NA,NA,NA,0.0487150189734139,0.951284981026586,NA,0.0111313675650816,0.0111313675650815,NA,4.37637322535552,85.4598480792889,NA,2,6,TRUE,1
WEST_21.4,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,5.71906616890673,0.455384557955719,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_218.3,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.102537964747802,0.998729814092919,1,0.0545571275587466,NA,0.945442872441253,TRUE,NA,NA,NA,NA,0.0545571275587466,NA,0.945442872441253,0.0123256864539166,NA,0.0123256864539166,4.42629526255802,NA,76.7050886760816,2,6,TRUE,1
WEST_219.1,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.78409898706936,0.310176067064646,1,0.086910191636781,NA,0.913089808363219,TRUE,NA,NA,NA,NA,0.086910191636781,NA,0.913089808363219,0.0145516287953304,NA,0.0145516287953303,5.97254045297461,NA,62.7482889514218,2,6,TRUE,1
WEST_3-100,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,15.3602324117531,0.0176325531129843,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_3.16,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.9816221405972,0.408498736091068,1,0.0763126718566504,0.92368732814335,NA,TRUE,NA,NA,NA,NA,0.0763126718566504,0.92368732814335,NA,0.0118975372508014,0.0118975372508014,NA,6.41415700140044,77.6368511122865,NA,2,6,TRUE,1
WEST_48.38,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,14.7952907804432,0.0219100646525155,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_48.4,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,15.1434533879088,0.0191698392103146,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_56.5,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.17425257425902,0.382936678748913,1,0.069526326363084,NA,0.930473673636916,TRUE,NA,NA,NA,NA,0.069526326363084,NA,0.930473673636916,0.0134135468423666,NA,0.0134135468423665,5.18329172590546,NA,69.3682054844752,2,6,TRUE,1
WEST_6.25,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.94946153844821,0.745053910939477,1,0.0779324416144073,NA,0.922067558385593,TRUE,NA,NA,NA,NA,0.0779324416144073,NA,0.922067558385593,0.0112840652140151,NA,0.011284065214015,6.90641538632845,NA,81.7141288088592,2,6,TRUE,1
WEST_66.1,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.30171569185499,0.86108437185116,1,0.0635259568666213,NA,0.936474043133379,TRUE,NA,NA,NA,NA,0.0635259568666213,NA,0.936474043133379,0.0127481568765408,NA,0.0127481568765409,4.98314834699922,NA,73.4595637787195,2,6,TRUE,1
WEST_66.5,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.64343683335993,0.456406075314208,1,0.105395028427742,0.894604971572258,NA,TRUE,NA,NA,NA,NA,0.105395028427742,0.894604971572258,NA,0.0126982746522824,0.0126982746522825,NA,8.29994871852912,70.4509073924822,NA,2,6,TRUE,1
WEST_8.31,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Curracurrang,0,0,6,12.507939226515,0.0515505056584411,0,NA,NA,1,TRUE,NA,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,1,7,TRUE,1
WEST_8.99,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.42001609697524,0.490143808756241,1,0.108736244664211,NA,0.891263755335789,TRUE,NA,NA,NA,NA,0.108736244664211,NA,0.891263755335789,0.0115610155569937,NA,0.0115610155569937,9.4054232630482,NA,77.0921681527044,2,6,TRUE,1
WEST_9.17,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.32109046429067,0.857787198539798,1,0.0712966437157946,NA,0.928703356284205,TRUE,NA,NA,NA,NA,0.0712966437157946,NA,0.928703356284205,0.0109595319494364,NA,0.0109595319494364,6.50544603955106,NA,84.7393265122022,2,6,TRUE,1
WEST_9.28,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,12.3180540846615,0.055238096739748,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_9.56,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,9.45242700173619,0.149686831869142,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_NT01,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,9.82419897973199,0.13225328686653,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_NT03,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,7.53778975904675,0.273957762993135,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_NT05,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,2.41245767761129,0.660377136230263,1,0.0498640135752094,0.950135986424791,NA,TRUE,NA,NA,NA,NA,0.0498640135752094,0.950135986424791,NA,0.011216991338202,0.011216991338202,NA,4.44540002499476,84.7050655365031,NA,2,6,TRUE,1
WEST_NT06,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,10.5165830892174,0.104516267049278,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,2.84349134773093e-14,NA,NA,35168033860837.6,NA,1,7,TRUE,1
WEST_NT07,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,4.14103655664952,0.657596964229898,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_NT09,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,7.20516049433395,0.302290253963811,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_NT10,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.19277180323029,0.268083581283351,1,0.0838487767411241,0.916151223258876,NA,TRUE,NA,NA,NA,NA,0.0838487767411241,0.916151223258876,NA,0.0121534752167588,0.0121534752167588,NA,6.89916054837571,75.381831691693,NA,2,6,TRUE,1
WEST_NT11,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,11.9556420008149,0.0629657243338859,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_NT12,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,5.35804674080262,0.498776905918298,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_TA24,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.31436458314117,0.506659540301522,1,0.0734836703567708,0.926516329643229,NA,TRUE,NA,NA,NA,NA,0.0734836703567708,0.926516329643229,NA,0.0127683339242468,0.0127683339242468,NA,5.75514948095358,72.5636042368686,NA,2,6,TRUE,1
WEST_TA30,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,14.0154179494106,0.0294644102194044,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_cd002,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.11327928329922,0.892159616975998,1,0.109780405728288,NA,0.890219594271712,TRUE,NA,NA,NA,NA,0.109780405728288,NA,0.890219594271712,0.0139367161244905,NA,0.0139367161244905,7.87706406212682,NA,63.8758504026184,2,6,TRUE,1
WEST_cd005,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.790571022472559,0.939707662571988,1,0.107226224416589,NA,0.892773775583411,TRUE,NA,NA,NA,NA,0.107226224416589,NA,0.892773775583411,0.0127639581122129,NA,0.012763958112213,8.40070325160288,NA,69.944900142627,2,6,TRUE,1
WEST_cd014,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.82955757812004,0.767070405903468,1,0.079292105084571,NA,0.920707894915429,TRUE,NA,NA,NA,NA,0.079292105084571,NA,0.920707894915429,0.013010802648363,NA,0.0130108026483629,6.09432847669452,NA,70.7648805226694,2,6,TRUE,1
WEST_cd028,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,6.81306174235537,0.146103041601079,1,0.0555020190617067,0.944497980938293,NA,TRUE,NA,NA,NA,NA,0.0555020190617067,0.944497980938293,NA,0.0132102252919181,0.013210225291918,NA,4.20144379336683,71.4974922885027,NA,2,6,TRUE,1
WEST_cd029,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.99054428219923,0.407287054504883,1,0.11138282269832,0.88861717730168,NA,TRUE,NA,NA,NA,NA,0.11138282269832,0.88861717730168,NA,0.0123756564739945,0.0123756564739944,NA,9.00015469339943,71.8036396023899,NA,2,6,TRUE,1
WEST_cd032,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.8666649782505,0.580380836319896,1,0.0965020008071552,NA,0.903497999192845,TRUE,NA,NA,NA,NA,0.0965020008071552,NA,0.903497999192845,0.0122164525106729,NA,0.0122164525106729,7.89934727146417,NA,73.9574764771934,2,6,TRUE,1
WEST_cd035,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.58044682226482,0.333114853673591,1,0.103470472379309,NA,0.896529527620691,TRUE,NA,NA,NA,NA,0.103470472379309,NA,0.896529527620691,0.0137788730417645,NA,0.0137788730417645,7.50935668437358,NA,65.065519139574,2,6,TRUE,1
WEST_cd040,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.639023847581337,0.958630083241946,1,0.0880926996713649,NA,0.911907300328635,TRUE,NA,NA,NA,NA,0.0880926996713649,NA,0.911907300328635,0.0114750535056353,NA,0.0114750535056353,7.67688792284094,NA,79.4686752336976,2,6,TRUE,1
WEST_cd045,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,15.3844595004942,0.0174682671722651,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_cd053,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,16.5259755167851,0.0111926896746548,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_cd054,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,9.72471811746558,0.136733721516082,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_cd055,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,12.7317932353286,0.0474984105532242,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_cd056,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,12.6877167233028,0.0129068900888749,1,0.0159745581260281,0.984025441873972,NA,TRUE,NA,NA,NA,NA,0.0159745581260281,0.984025441873972,NA,0.0125071504301326,0.0125071504301326,NA,1.27723402826768,78.6770293817872,NA,2,6,FALSE,1
WEST_cd057,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,15.8769843482103,0.0144296951115106,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
WEST_cd062,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.18711002986383,0.880216273764327,1,0.089065931639111,NA,0.910934068360889,TRUE,NA,NA,NA,NA,0.089065931639111,NA,0.910934068360889,0.0132939895487767,NA,0.0132939895487766,6.69971428157974,NA,68.5222494736139,2,6,TRUE,1
WEST_cd064,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.54623840644139,0.636375668294766,1,0.180373963203902,NA,0.819626036796098,TRUE,NA,NA,NA,NA,0.180373963203902,NA,0.819626036796098,0.0167406830047291,NA,0.016740683004729,10.7745880590982,NA,48.9601312302828,2,6,TRUE,1
